annotation_id,label,cell_id,image
109,Dead,19,Data/images/Dead_cells_8.png
110,Crenated,44,Data/images/Crenated_2.png
111,Dead,14,Data/images/Dead_cells_16.png
112,Healthy,12,Data/images/Crenated_13.png
113,Crenated,70,Data/images/Crenated_13.png
114,Crenated,41,Data/images/Crenated_8.png
115,Crenated,54,Data/images/Crenated_12.png
116,Healthy,1,Data/images/Dead_cells_5.png
117,Dead,21,Data/images/Dead_cells_3.png
118,Dead,4,Data/images/Dead_cells_20.png
119,Healthy,39,Data/images/Crenated_15.png
120,Dead,21,Data/images/Dead_cells_8.png
121,Dead,31,Data/images/Dead_cells_6.png
122,Healthy,2,Data/images/Dead_cells_7.png
123,Crenated,53,Data/images/Crenated_7.png
124,Dead,1,Data/images/Dead_cells_13.png
127,Healthy,7,Data/images/Crenated_13.png
128,Crenated,42,Data/images/Crenated_1.png
129,Crenated,54,Data/images/Crenated_11.png
130,Crenated,39,Data/images/Crenated_8.png
132,Healthy,7,Data/images/Dead_cells_7.png
133,Crenated,56,Data/images/Crenated_11.png
134,Healthy,36,Data/images/Crenated_1.png
135,Dead,8,Data/images/Dead_cells_13.png
136,Crenated,70,Data/images/Crenated_14.png
137,Healthy,42,Data/images/Crenated_13.png
138,Crenated,56,Data/images/Crenated_12.png
139,Healthy,8,Data/images/Dead_cells_6.png
140,Healthy,28,Data/images/Crenated_11.png
141,Healthy,9,Data/images/Crenated_7.png
142,Healthy,25,Data/images/Crenated_5.png
143,Crenated,48,Data/images/Crenated_7.png
144,Dead,27,Data/images/Dead_cells_1.png
145,Healthy,28,Data/images/Crenated_4.png
148,Healthy,10,Data/images/Dead_cells_5.png
149,Crenated,57,Data/images/Crenated_5.png
150,Healthy,17,Data/images/Crenated_3.png
151,Healthy,5,Data/images/Crenated_13.png
152,Healthy,3,Data/images/Crenated_2.png
153,Healthy,19,Data/images/Crenated_13.png
155,Dead,7,Data/images/Dead_cells_1.png
156,Crenated,40,Data/images/Crenated_2.png
157,Healthy,24,Data/images/Control5_3.png
158,Dead,17,Data/images/Dead_cells_20.png
159,Healthy,38,Data/images/Crenated_12.png
161,Crenated,16,Data/images/Crenated_10.png
162,Dead,11,Data/images/Dead_cells_1.png
163,Crenated,33,Data/images/Crenated_12.png
164,Healthy,53,Data/images/Control5_3.png
165,Crenated,59,Data/images/Crenated_1.png
166,Crenated,42,Data/images/Crenated_15.png
167,Healthy,11,Data/images/Crenated_14.png
168,Crenated,35,Data/images/Crenated_14.png
169,Healthy,24,Data/images/Crenated_9.png
170,Healthy,11,Data/images/Control5_3.png
172,Crenated,33,Data/images/Crenated_2.png
173,Dead,11,Data/images/Dead_cells_11.png
174,Healthy,14,Data/images/Crenated_13.png
175,Dead,16,Data/images/Dead_cells_1.png
176,Crenated,17,Data/images/Crenated_6.png
177,Dead,29,Data/images/Dead_cells_13.png
178,Healthy,33,Data/images/Crenated_3.png
179,Dead,4,Data/images/Dead_cells_15.png
180,Crenated,61,Data/images/Crenated_3.png
181,Crenated,55,Data/images/Crenated_13.png
182,Crenated,35,Data/images/Crenated_1.png
183,Crenated,53,Data/images/Crenated_4.png
184,Crenated,51,Data/images/Crenated_12.png
185,Crenated,66,Data/images/Crenated_10.png
186,Healthy,4,Data/images/Crenated_8.png
187,Healthy,40,Data/images/Crenated_15.png
188,Dead,3,Data/images/Dead_cells_19.png
189,Dead,23,Data/images/Dead_cells_11.png
190,Healthy,29,Data/images/Control5_3.png
191,Healthy,2,Data/images/Control5_3.png
192,Dead,8,Data/images/Dead_cells_4.png
193,Dead,19,Data/images/Dead_cells_14.png
194,Healthy,12,Data/images/Dead_cells_7.png
195,Dead,10,Data/images/Dead_cells_18.png
196,Healthy,3,Data/images/Crenated_7.png
197,Healthy,25,Data/images/Crenated_14.png
198,Healthy,15,Data/images/Crenated_4.png
199,Crenated,19,Data/images/Crenated_14.png
200,Healthy,2,Data/images/Crenated_10.png
201,Healthy,37,Data/images/Crenated_11.png
202,Healthy,35,Data/images/Crenated_12.png
203,Healthy,3,Data/images/Crenated_4.png
204,Healthy,8,Data/images/Crenated_3.png
206,Crenated,54,Data/images/Crenated_13.png
207,Crenated,73,Data/images/Crenated_13.png
208,Dead,20,Data/images/Dead_cells_18.png
209,Healthy,33,Data/images/Crenated_14.png
210,Crenated,53,Data/images/Crenated_8.png
211,Crenated,18,Data/images/Crenated_2.png
212,Dead,21,Data/images/Dead_cells_20.png
214,Healthy,34,Data/images/Crenated_9.png
215,Crenated,8,Data/images/Crenated_15.png
216,Healthy,20,Data/images/Crenated_10.png
217,Healthy,20,Data/images/Crenated_3.png
218,Crenated,81,Data/images/Crenated_13.png
219,Healthy,23,Data/images/Crenated_15.png
220,Healthy,6,Data/images/Crenated_8.png
221,Dead,8,Data/images/Dead_cells_16.png
222,Healthy,9,Data/images/Crenated_15.png
223,Crenated,65,Data/images/Crenated_15.png
224,Healthy,1,Data/images/Dead_cells_15.png
225,Dead,9,Data/images/Dead_cells_19.png
226,Healthy,25,Data/images/Crenated_4.png
227,Crenated,32,Data/images/Crenated_1.png
228,Dead,24,Data/images/Dead_cells_3.png
229,Crenated,60,Data/images/Crenated_11.png
231,Dead,14,Data/images/Dead_cells_13.png
232,Dead,22,Data/images/Dead_cells_14.png
233,Dead,2,Data/images/Dead_cells_3.png
234,Healthy,13,Data/images/Crenated_12.png
235,Crenated,63,Data/images/Crenated_12.png
236,Healthy,7,Data/images/Crenated_15.png
238,Dead,22,Data/images/Dead_cells_18.png
239,Dead,20,Data/images/Dead_cells_13.png
240,Crenated,40,Data/images/Crenated_14.png
241,Healthy,57,Data/images/Control5_3.png
242,Crenated,21,Data/images/Crenated_5.png
243,Healthy,58,Data/images/Control5_3.png
244,Healthy,11,Data/images/Crenated_4.png
245,Crenated,12,Data/images/Crenated_11.png
246,Crenated,45,Data/images/Crenated_10.png
247,Crenated,12,Data/images/Crenated_2.png
248,Dead,30,Data/images/Dead_cells_13.png
249,Dead,16,Data/images/Dead_cells_2.png
250,Healthy,32,Data/images/Control5_3.png
251,Dead,18,Data/images/Dead_cells_10.png
252,Crenated,55,Data/images/Crenated_9.png
254,Healthy,15,Data/images/Crenated_13.png
255,Crenated,22,Data/images/Crenated_2.png
256,Dead,9,Data/images/Dead_cells_13.png
258,Healthy,5,Data/images/Crenated_11.png
260,Healthy,32,Data/images/Crenated_3.png
261,Dead,1,Data/images/Dead_cells_14.png
263,Crenated,13,Data/images/Crenated_9.png
264,Crenated,37,Data/images/Crenated_3.png
265,Healthy,16,Data/images/Crenated_9.png
266,Healthy,30,Data/images/Crenated_13.png
268,Healthy,1,Data/images/Crenated_10.png
269,Healthy,27,Data/images/Crenated_14.png
270,Crenated,47,Data/images/Crenated_8.png
272,Crenated,43,Data/images/Crenated_15.png
273,Healthy,5,Data/images/Crenated_2.png
274,Healthy,86,Data/images/Control5_3.png
275,Dead,15,Data/images/Dead_cells_7.png
276,Healthy,13,Data/images/Crenated_14.png
277,Healthy,100,Data/images/Control5_3.png
278,Crenated,55,Data/images/Crenated_3.png
279,Crenated,43,Data/images/Crenated_9.png
280,Healthy,94,Data/images/Control5_3.png
281,Healthy,38,Data/images/Crenated_3.png
282,Crenated,36,Data/images/Crenated_13.png
283,Crenated,7,Data/images/Crenated_8.png
284,Crenated,44,Data/images/Crenated_14.png
286,Healthy,30,Data/images/Dead_cells_7.png
287,Dead,13,Data/images/Dead_cells_2.png
288,Crenated,58,Data/images/Crenated_14.png
289,Crenated,61,Data/images/Crenated_12.png
290,Healthy,20,Data/images/Crenated_15.png
291,Healthy,28,Data/images/Crenated_7.png
292,Crenated,29,Data/images/Crenated_8.png
293,Crenated,29,Data/images/Crenated_14.png
294,Healthy,17,Data/images/Crenated_1.png
295,Healthy,17,Data/images/Crenated_5.png
296,Healthy,14,Data/images/Crenated_7.png
297,Healthy,16,Data/images/Crenated_15.png
298,Healthy,15,Data/images/Crenated_5.png
299,Healthy,81,Data/images/Control5_3.png
300,Crenated,66,Data/images/Crenated_6.png
301,Crenated,51,Data/images/Crenated_9.png
302,Dead,26,Data/images/Dead_cells_13.png
303,Healthy,13,Data/images/Crenated_6.png
304,Dead,29,Data/images/Dead_cells_20.png
305,Healthy,25,Data/images/Crenated_11.png
306,Healthy,22,Data/images/Crenated_14.png
307,Crenated,11,Data/images/Crenated_9.png
308,Crenated,36,Data/images/Crenated_4.png
310,Crenated,45,Data/images/Crenated_14.png
311,Crenated,54,Data/images/Crenated_4.png
312,Healthy,18,Data/images/Crenated_15.png
313,Dead,11,Data/images/Dead_cells_10.png
314,Healthy,42,Data/images/Control5_3.png
315,Crenated,61,Data/images/Crenated_14.png
316,Crenated,10,Data/images/Crenated_5.png
317,Crenated,74,Data/images/Crenated_15.png
318,Healthy,79,Data/images/Control5_3.png
319,Healthy,10,Data/images/Crenated_9.png
320,Dead,5,Data/images/Dead_cells_13.png
321,Crenated,16,Data/images/Crenated_4.png
322,Dead,26,Data/images/Dead_cells_15.png
323,Healthy,6,Data/images/Crenated_5.png
324,Crenated,49,Data/images/Crenated_9.png
325,Healthy,9,Data/images/Dead_cells_7.png
326,Healthy,44,Data/images/Control5_3.png
327,Crenated,56,Data/images/Crenated_14.png
328,Crenated,60,Data/images/Crenated_6.png
330,Crenated,80,Data/images/Crenated_15.png
331,Healthy,14,Data/images/Dead_cells_5.png
333,Healthy,44,Data/images/Crenated_12.png
334,Healthy,1,Data/images/Crenated_12.png
335,Healthy,37,Data/images/Crenated_13.png
336,Healthy,1,Data/images/Dead_cells_10.png
337,Dead,17,Data/images/Dead_cells_2.png
338,Healthy,62,Data/images/Control5_3.png
339,Crenated,51,Data/images/Crenated_15.png
340,Healthy,40,Data/images/Crenated_13.png
341,Crenated,50,Data/images/Crenated_8.png
342,Healthy,51,Data/images/Control5_3.png
343,Crenated,30,Data/images/Crenated_2.png
344,Crenated,43,Data/images/Crenated_3.png
345,Healthy,29,Data/images/Crenated_12.png
346,Crenated,59,Data/images/Crenated_14.png
347,Dead,15,Data/images/Dead_cells_12.png
348,Healthy,5,Data/images/Crenated_7.png
349,Crenated,66,Data/images/Crenated_13.png
350,Crenated,61,Data/images/Crenated_7.png
351,Crenated,99,Data/images/Control5_3.png
352,Crenated,79,Data/images/Crenated_15.png
353,Crenated,32,Data/images/Crenated_8.png
354,Dead,26,Data/images/Dead_cells_17.png
355,Healthy,37,Data/images/Crenated_6.png
356,Crenated,72,Data/images/Crenated_15.png
357,Dead,8,Data/images/Dead_cells_3.png
358,Crenated,51,Data/images/Crenated_5.png
359,Crenated,67,Data/images/Crenated_15.png
360,Healthy,36,Data/images/Crenated_9.png
361,Healthy,23,Data/images/Crenated_14.png
362,Dead,18,Data/images/Dead_cells_7.png
363,Crenated,52,Data/images/Crenated_12.png
364,Crenated,49,Data/images/Crenated_11.png
365,Dead,14,Data/images/Dead_cells_14.png
366,Crenated,18,Data/images/Crenated_12.png
367,Healthy,5,Data/images/Crenated_4.png
368,Healthy,30,Data/images/Crenated_3.png
369,Dead,2,Data/images/Dead_cells_18.png
370,Healthy,45,Data/images/Control5_3.png
371,Dead,10,Data/images/Dead_cells_12.png
372,Crenated,29,Data/images/Crenated_6.png
373,Healthy,1,Data/images/Crenated_13.png
374,Dead,20,Data/images/Dead_cells_4.png
375,Healthy,76,Data/images/Control5_3.png
376,Healthy,30,Data/images/Control5_3.png
377,Healthy,59,Data/images/Control5_3.png
378,Healthy,21,Data/images/Crenated_13.png
379,Healthy,24,Data/images/Crenated_1.png
380,Crenated,60,Data/images/Crenated_3.png
381,Dead,23,Data/images/Dead_cells_4.png
382,Crenated,74,Data/images/Crenated_13.png
383,Dead,2,Data/images/Dead_cells_2.png
384,Healthy,90,Data/images/Control5_3.png
385,Healthy,7,Data/images/Crenated_2.png
386,Dead,29,Data/images/Dead_cells_1.png
387,Crenated,53,Data/images/Crenated_12.png
388,Crenated,31,Data/images/Crenated_6.png
389,Dead,15,Data/images/Dead_cells_20.png
391,Healthy,12,Data/images/Dead_cells_8.png
392,Dead,12,Data/images/Dead_cells_9.png
393,Crenated,8,Data/images/Dead_cells_8.png
394,Dead,43,Data/images/Dead_cells_6.png
395,Dead,15,Data/images/Dead_cells_1.png
396,Crenated,9,Data/images/Crenated_12.png
397,Dead,3,Data/images/Dead_cells_14.png
398,Crenated,76,Data/images/Crenated_15.png
399,Healthy,29,Data/images/Crenated_13.png
400,Crenated,27,Data/images/Crenated_6.png
401,Crenated,48,Data/images/Crenated_8.png
403,Dead,13,Data/images/Dead_cells_19.png
406,Dead,8,Data/images/Dead_cells_9.png
407,Crenated,65,Data/images/Crenated_3.png
409,Crenated,38,Data/images/Crenated_10.png
410,Dead,12,Data/images/Dead_cells_14.png
411,Crenated,12,Data/images/Crenated_12.png
412,Crenated,30,Data/images/Crenated_6.png
413,Dead,25,Data/images/Dead_cells_16.png
414,Crenated,46,Data/images/Crenated_1.png
416,Healthy,1,Data/images/Dead_cells_8.png
417,Dead,26,Data/images/Dead_cells_12.png
418,Dead,15,Data/images/Dead_cells_8.png
419,Dead,12,Data/images/Dead_cells_20.png
421,Crenated,57,Data/images/Crenated_8.png
422,Dead,12,Data/images/Dead_cells_16.png
423,Dead,16,Data/images/Dead_cells_7.png
424,Crenated,55,Data/images/Crenated_15.png
427,Crenated,42,Data/images/Crenated_5.png
428,Crenated,31,Data/images/Crenated_13.png
429,Dead,12,Data/images/Dead_cells_18.png
430,Dead,25,Data/images/Dead_cells_15.png
431,Dead,13,Data/images/Dead_cells_16.png
432,Crenated,21,Data/images/Crenated_8.png
433,Dead,28,Data/images/Dead_cells_12.png
435,Dead,5,Data/images/Dead_cells_4.png
439,Dead,21,Data/images/Dead_cells_17.png
440,Crenated,50,Data/images/Crenated_12.png
441,Dead,17,Data/images/Dead_cells_9.png
443,Crenated,26,Data/images/Crenated_13.png
444,Dead,28,Data/images/Dead_cells_6.png
445,Dead,8,Data/images/Dead_cells_2.png
447,Crenated,48,Data/images/Crenated_2.png
448,Dead,10,Data/images/Dead_cells_20.png
449,Crenated,27,Data/images/Crenated_11.png
450,Dead,17,Data/images/Dead_cells_16.png
452,Crenated,52,Data/images/Crenated_2.png
453,Dead,7,Data/images/Dead_cells_18.png
454,Crenated,49,Data/images/Crenated_4.png
456,Dead,4,Data/images/Dead_cells_14.png
457,Dead,10,Data/images/Dead_cells_16.png
460,Dead,34,Data/images/Dead_cells_6.png
461,Dead,4,Data/images/Dead_cells_13.png
462,Crenated,58,Data/images/Crenated_6.png
463,Crenated,27,Data/images/Crenated_2.png
467,Crenated,38,Data/images/Crenated_5.png
473,Dead,5,Data/images/Dead_cells_1.png
477,Crenated,28,Data/images/Crenated_6.png
479,Dead,17,Data/images/Dead_cells_1.png
480,Crenated,57,Data/images/Crenated_2.png
483,Dead,3,Data/images/Dead_cells_13.png
484,Dead,9,Data/images/Dead_cells_4.png
486,Crenated,28,Data/images/Crenated_14.png
488,Dead,63,Data/images/Crenated_8.png
490,Dead,1,Data/images/Dead_cells_17.png
494,Dead,13,Data/images/Dead_cells_11.png
