annotation_id,label,cell_id,image
225,,26,Data/images/Dead_cells_3.png
226,,25,Data/images/Dead_cells_6.png
227,,56,Data/images/Crenated_13.png
228,,26,Data/images/Dead_cells_12.png
229,,23,Data/images/Dead_cells_19.png
230,,27,Data/images/Crenated_9.png
231,,58,Data/images/Crenated_10.png
232,,12,Data/images/Dead_cells_18.png
233,,22,Data/images/Dead_cells_6.png
234,,1,Data/images/Dead_cells_8.png
235,,27,Data/images/Crenated_15.png
236,,93,Data/images/Control5_3.png
237,,9,Data/images/Crenated_8.png
238,,34,Data/images/Crenated_3.png
239,,56,Data/images/Crenated_9.png
240,,36,Data/images/Crenated_10.png
241,,30,Data/images/Crenated_15.png
242,,1,Data/images/Dead_cells_2.png
243,,56,Data/images/Crenated_10.png
244,,67,Data/images/Crenated_6.png
245,,31,Data/images/Control5_3.png
246,,50,Data/images/Crenated_15.png
247,,28,Data/images/Dead_cells_6.png
248,,1,Data/images/Dead_cells_6.png
249,,16,Data/images/Crenated_9.png
250,,12,Data/images/Crenated_13.png
