annotation_id,label,cell_id,image
98,Healthy,59,Data_MC/images/PE_RBCs_NPs_1-200_2_3hrs_2.tif
99,Dead,47,Data_MC/images/PS_RBCs_NPs_1-200_5_15hrs_2.tif
100,Dead,78,Data_MC/images/PS_RBCs_NPs_1-50_6_15hrs_2.tif
101,Healthy,30,Data_MC/images/PE_RBCs_NPs_1-50_1_3hrs_3.tif
102,Healthy,45,Data_MC/images/PE_RBCs_NPs_1-20_2_3hrs_1.tif
103,Stressed,60,Data_MC/images/PP_RBCs_NPs_1-10_7_3hrs_2.tif
104,Dead,52,Data_MC/images/PE_RBCs_NPs_1-200_6_15hrs_3.tif
105,Healthy,21,Data_MC/images/PE_RBCs_NPs_1-50_2_3hrs_2.tif
106,Healthy,16,Data_MC/images/PP_RBCs_NPs_1-50_6_15hrs_2.tif
107,Healthy,60,Data_MC/images/PS_RBCs_NPs_1-20_3_3hrs_4.tif
108,Stressed,10,Data_MC/images/PP_RBCs_NPs_1-200_5_15hrs_3.tif
109,Healthy,48,Data_MC/images/PS_RBCs_NPs_1-20_4_3hrs_1.tif
110,,24,Data_MC/images/PE_RBCs_NPs_1-50_6_15hrs_3.tif
111,Dead,60,Data_MC/images/PS_RBCs_NPs_1-50_6_15hrs_3.tif
112,Healthy,1,Data_MC/images/PP_RBCs_NPs_1-50_1_3hrs_1.tif
113,Healthy,26,Data_MC/images/PP_RBCs_control_6_15hrs_2.tif
114,,48,Data_MC/images/PP_RBCs_NPs_1-200_3_3hrs_1.tif
115,,82,Data_MC/images/PS_RBCs_NPs_1-10_5_15hrs_4.tif
116,Healthy,3,Data_MC/images/PP_RBCs_NPs_1-20_4_15hrs_2.tif
117,Healthy,22,Data_MC/images/PP_RBCs_NPs_1-10_3_3hrs_1.tif
118,Healthy,16,Data_MC/images/PS_RBCs_NPs_1-20_6_15hrs_3.tif
119,Crenated,69,Data_MC/images/PE_RBCs_NPs_1-20_2_3hrs_2.tif
120,Healthy,9,Data_MC/images/PP_RBCs_NPs_1-10_2_3hrs_3.tif
121,Dead,66,Data_MC/images/PE_RBCs_control_1_15hrs_4.tif
122,Stressed,6,Data_MC/images/PP_RBCs_NPs_1-10_5_3hrs_1.tif
123,Stressed,5,Data_MC/images/PS_RBCs_NPs_1-200_1_3hrs_4.tif
124,Dead,48,Data_MC/images/PS_RBCs_NPs_1-10_3_15hrs_4.tif
125,Healthy,63,Data_MC/images/PE_RBCs_control_2_15hrs_2.tif
126,Dead,23,Data_MC/images/PP_RBCs_NPs_1-20_6_15hrs_2.tif
127,Dead,65,Data_MC/images/PS_RBCs_NPs_1-50_6_15hrs_4.tif
128,,10,Data_MC/images/PE_RBCs_control_5_3hrs_3.tif
129,Healthy,43,Data_MC/images/PP_RBCs_NPs_1-50_6_3hrs_4.tif
130,Dead,66,Data_MC/images/PS_RBCs_control_1_15hrs_1.tif
131,Stressed,66,Data_MC/images/PE_RBCs_NPs_1-50_4_3hrs_3.tif
132,Dead,65,Data_MC/images/PE_RBCs_NPs_1-200_2_15hrs_2.tif
133,Healthy,89,Data_MC/images/PP_RBCs_NPs_1-20_3_3hrs_3.tif
134,Stressed,41,Data_MC/images/PE_RBCs_control_4_3hrs_3.tif
135,Dead,53,Data_MC/images/PS_RBCs_NPs_1-20_4_15hrs_2.tif
136,Healthy,60,Data_MC/images/PS_RBCs_NPs_1-50_3_3hrs_4.tif
137,Healthy,35,Data_MC/images/PP_RBCs_NPs_1-200_6_15hrs_3.tif
138,Stressed,7,Data_MC/images/PS_RBCs_NPs_1-50_3_15hrs_4.tif
139,Healthy,41,Data_MC/images/PP_RBCs_NPs_1-200_1_15hrs_4.tif
140,Healthy,29,Data_MC/images/PE_RBCs_control_4_15hrs_1.tif
141,Dead,60,Data_MC/images/PE_RBCs_NPs_1-50_3_15hrs_2.tif
142,Healthy,65,Data_MC/images/PS_RBCs_NPs_1-10_4_3hrs_2.tif
143,Dead,28,Data_MC/images/PP_RBCs_NPs_1-20_1_15hrs_1.tif
144,Healthy,15,Data_MC/images/PE_RBCs_NPs_1-200_5_3hrs_4.tif
145,Stressed,57,Data_MC/images/PE_RBCs_NPs_1-20_5_3hrs_2.tif
146,,56,Data_MC/images/PE_RBCs_NPs_1-50_5_3hrs_1.tif
147,Healthy,110,Data_MC/images/PS_RBCs_NPs_1-50_3_15hrs_4.tif
148,Healthy,17,Data_MC/images/PS_RBCs_NPs_1-50_3_3hrs_3.tif
149,Healthy,26,Data_MC/images/PP_RBCs_NPs_1-10_1_15hrs_1.tif
150,,6,Data_MC/images/PE_RBCs_control_2_15hrs_2.tif
151,Healthy,38,Data_MC/images/PE_RBCs_NPs_1-20_4_3hrs_1.tif
152,Healthy,20,Data_MC/images/PS_RBCs_control_3_15hrs_4.tif
153,Healthy,47,Data_MC/images/PP_RBCs_NPs_1-50_1_3hrs_1.tif
154,,34,Data_MC/images/PE_RBCs_NPs_1-10_5_3hrs_4.tif
155,Healthy,10,Data_MC/images/PE_RBCs_NPs_1-200_4_3hrs_3.tif
156,Crenated,6,Data_MC/images/PE_RBCs_NPs_1-200_1_15hrs_1.tif
157,Dead,70,Data_MC/images/PS_RBCs_NPs_1-20_6_15hrs_4.tif
158,Healthy,76,Data_MC/images/PP_RBCs_control_5_3hrs_1.tif
159,Stressed,19,Data_MC/images/PE_RBCs_control_6_3hrs_4.tif
160,Healthy,42,Data_MC/images/PE_RBCs_NPs_1-10_5_3hrs_1.tif
161,Healthy,37,Data_MC/images/PE_RBCs_NPs_1-50_6_3hrs_2.tif
162,Healthy,62,Data_MC/images/PE_RBCs_NPs_1-50_4_3hrs_3.tif
163,Stressed,13,Data_MC/images/PS_RBCs_NPs_1-10_4_3hrs_4.tif
164,,30,Data_MC/images/PP_RBCs_NPs_1-50_5_3hrs_3.tif
165,Stressed,22,Data_MC/images/PS_RBCs_control_5_3hrs_2.tif
166,Crenated,43,Data_MC/images/PE_RBCs_NPs_1-50_6_15hrs_3.tif
167,Healthy,54,Data_MC/images/PE_RBCs_NPs_1-50_5_3hrs_2.tif
168,Healthy,76,Data_MC/images/PE_RBCs_NPs_1-200_6_15hrs_1.tif
169,Stressed,40,Data_MC/images/PS_RBCs_NPs_1-50_4_15hrs_4.tif
170,Healthy,76,Data_MC/images/PE_RBCs_control_4_3hrs_4.tif
171,Dead,35,Data_MC/images/PE_RBCs_NPs_1-20_5_15hrs_2.tif
172,Dead,17,Data_MC/images/PE_RBCs_NPs_1-10_3_15hrs_1.tif
173,Dead,84,Data_MC/images/PE_RBCs_NPs_1-10_4_3hrs_2.tif
174,,42,Data_MC/images/PE_RBCs_NPs_1-10_2_3hrs_2.tif
175,Healthy,35,Data_MC/images/PP_RBCs_control_6_15hrs_3.tif
176,Healthy,44,Data_MC/images/PE_RBCs_control_3_15hrs_3.tif
177,Healthy,60,Data_MC/images/PE_RBCs_NPs_1-10_4_3hrs_2.tif
178,Healthy,57,Data_MC/images/PS_RBCs_control_4_3hrs_4.tif
179,Dead,25,Data_MC/images/PS_RBCs_NPs_1-10_7_15hrs_3.tif
180,Healthy,14,Data_MC/images/PS_RBCs_NPs_1-50_4_3hrs_3.tif
181,Healthy,13,Data_MC/images/PP_RBCs_NPs_1-20_1_15hrs_4.tif
182,Healthy,4,Data_MC/images/PE_RBCs_NPs_1-20_6_3hrs_3.tif
183,Stressed,95,Data_MC/images/PP_RBCs_control_5_3hrs_3.tif
184,Healthy,90,Data_MC/images/PE_RBCs_NPs_1-200_3_15hrs_1.tif
185,Dead,58,Data_MC/images/PS_RBCs_NPs_1-10_3_15hrs_4.tif
186,Healthy,98,Data_MC/images/PP_RBCs_control_6_3hrs_1.tif
187,Stressed,43,Data_MC/images/PE_RBCs_NPs_1-20_1_3hrs_1.tif
188,Crenated,188,Data_MC/images/PE_RBCs_NPs_1-50_6_3hrs_1.tif
189,Healthy,81,Data_MC/images/PP_RBCs_control_2_3hrs_1.tif
190,Crenated,48,Data_MC/images/PS_RBCs_NPs_1-200_2_3hrs_3.tif
191,Healthy,39,Data_MC/images/PE_RBCs_NPs_1-50_4_3hrs_4.tif
192,Healthy,72,Data_MC/images/PP_RBCs_NPs_1-50_3_3hrs_1.tif
193,Dead,19,Data_MC/images/PP_RBCs_NPs_1-10_5_15hrs_3.tif
194,Healthy,21,Data_MC/images/PS_RBCs_NPs_1-50_4_3hrs_3.tif
195,Healthy,34,Data_MC/images/PE_RBCs_control_1_15hrs_4.tif
196,Dead,56,Data_MC/images/PS_RBCs_NPs_1-200_4_15hrs_3.tif
197,Dead,55,Data_MC/images/PS_RBCs_NPs_1-10_2_15hrs_3.tif
198,Healthy,41,Data_MC/images/PP_RBCs_NPs_1-10_3_3hrs_2.tif
199,Healthy,14,Data_MC/images/PP_RBCs_NPs_1-50_3_15hrs_1.tif
200,Healthy,13,Data_MC/images/PE_RBCs_NPs_1-200_3_3hrs_4.tif
201,Healthy,1,Data_MC/images/PE_RBCs_NPs_1-20_3_3hrs_2.tif
202,Stressed,67,Data_MC/images/PS_RBCs_NPs_1-50_4_3hrs_4.tif
203,Stressed,44,Data_MC/images/PP_RBCs_NPs_1-20_4_3hrs_4.tif
204,Healthy,16,Data_MC/images/PP_RBCs_NPs_1-200_3_3hrs_4.tif
205,Healthy,23,Data_MC/images/PP_RBCs_NPs_1-50_2_15hrs_1.tif
206,Healthy,49,Data_MC/images/PS_RBCs_NPs_1-50_5_3hrs_4.tif
207,Healthy,29,Data_MC/images/PP_RBCs_control_1_15hrs_1.tif
208,Dead,54,Data_MC/images/PS_RBCs_NPs_1-200_3_15hrs_1.tif
209,Dead,55,Data_MC/images/PP_RBCs_NPs_1-50_4_15hrs_1.tif
210,Healthy,16,Data_MC/images/PP_RBCs_NPs_1-20_4_15hrs_2.tif
211,,30,Data_MC/images/PE_RBCs_NPs_1-50_2_15hrs_3.tif
212,,7,Data_MC/images/PS_RBCs_control_5_3hrs_4.tif
213,,65,Data_MC/images/PP_RBCs_NPs_1-200_5_15hrs_2.tif
214,Dead,64,Data_MC/images/PE_RBCs_NPs_1-200_6_15hrs_4.tif
215,Healthy,11,Data_MC/images/PS_RBCs_NPs_1-10_6_15hrs_4.tif
216,Crenated,39,Data_MC/images/PS_RBCs_NPs_1-50_1_15hrs_2.tif
217,Dead,6,Data_MC/images/PP_RBCs_NPs_1-10_5_15hrs_3.tif
218,Stressed,2,Data_MC/images/PP_RBCs_NPs_1-50_6_15hrs_1.tif
219,Healthy,31,Data_MC/images/PP_RBCs_NPs_1-20_5_3hrs_2.tif
220,Healthy,11,Data_MC/images/PP_RBCs_NPs_1-200_5_15hrs_2.tif
221,,36,Data_MC/images/PE_RBCs_NPs_1-50_3_3hrs_1.tif
222,Dead,61,Data_MC/images/PE_RBCs_NPs_1-50_3_15hrs_2.tif
223,Healthy,42,Data_MC/images/PS_RBCs_NPs_1-10_6_3hrs_1.tif
224,Dead,44,Data_MC/images/PP_RBCs_NPs_1-20_2_15hrs_2.tif
225,Healthy,6,Data_MC/images/PS_RBCs_control_6_15hrs_2.tif
226,Healthy,26,Data_MC/images/PP_RBCs_NPs_1-200_2_3hrs_3.tif
227,Stressed,15,Data_MC/images/PE_RBCs_NPs_1-20_1_3hrs_4.tif
228,Healthy,41,Data_MC/images/PP_RBCs_NPs_1-20_5_3hrs_1.tif
229,Stressed,3,Data_MC/images/PE_RBCs_NPs_1-50_3_15hrs_3.tif
230,Healthy,34,Data_MC/images/PP_RBCs_NPs_1-200_3_15hrs_1.tif
231,Healthy,1,Data_MC/images/PP_RBCs_NPs_1-20_1_3hrs_3.tif
232,Healthy,34,Data_MC/images/PE_RBCs_NPs_1-10_3_3hrs_2.tif
233,Healthy,42,Data_MC/images/PS_RBCs_NPs_1-20_5_15hrs_1.tif
234,Healthy,16,Data_MC/images/PS_RBCs_NPs_1-200_3_15hrs_4.tif
235,Healthy,24,Data_MC/images/PE_RBCs_NPs_1-20_5_15hrs_2.tif
236,Dead,55,Data_MC/images/PE_RBCs_NPs_1-20_3_15hrs_1.tif
237,Healthy,42,Data_MC/images/PE_RBCs_NPs_1-50_4_3hrs_2.tif
238,Healthy,32,Data_MC/images/PS_RBCs_NPs_1-20_4_3hrs_3.tif
239,Healthy,31,Data_MC/images/PS_RBCs_NPs_1-20_3_3hrs_4.tif
240,,12,Data_MC/images/PS_RBCs_NPs_1-50_4_15hrs_3.tif
241,Healthy,40,Data_MC/images/PS_RBCs_NPs_1-50_6_3hrs_3.tif
242,Healthy,6,Data_MC/images/PP_RBCs_control_1_15hrs_3.tif
243,Dead,79,Data_MC/images/PS_RBCs_NPs_1-200_5_15hrs_1.tif
244,Healthy,81,Data_MC/images/PP_RBCs_control_1_3hrs_1.tif
245,Healthy,7,Data_MC/images/PP_RBCs_NPs_1-10_5_3hrs_3.tif
246,,9,Data_MC/images/PS_RBCs_NPs_1-50_1_15hrs_4.tif
247,,28,Data_MC/images/PS_RBCs_NPs_1-200_1_3hrs_2.tif
248,Healthy,15,Data_MC/images/PE_RBCs_NPs_1-50_3_15hrs_2.tif
249,Healthy,83,Data_MC/images/PP_RBCs_NPs_1-20_4_3hrs_2.tif
250,Dead,38,Data_MC/images/PE_RBCs_NPs_1-50_4_15hrs_4.tif
251,Stressed,28,Data_MC/images/PP_RBCs_NPs_1-50_2_3hrs_3.tif
252,,23,Data_MC/images/PP_RBCs_NPs_1-200_2_3hrs_3.tif
253,,40,Data_MC/images/PE_RBCs_NPs_1-200_6_3hrs_4.tif
254,Healthy,26,Data_MC/images/PP_RBCs_NPs_1-200_5_15hrs_3.tif
255,Healthy,28,Data_MC/images/PE_RBCs_NPs_1-200_4_3hrs_3.tif
256,Crenated,36,Data_MC/images/PP_RBCs_NPs_1-50_1_15hrs_4.tif
257,Healthy,35,Data_MC/images/PP_RBCs_control_2_3hrs_2.tif
258,Dead,59,Data_MC/images/PP_RBCs_NPs_1-50_5_15hrs_1.tif
259,Healthy,23,Data_MC/images/PS_RBCs_NPs_1-50_2_3hrs_1.tif
260,Healthy,22,Data_MC/images/PS_RBCs_control_3_3hrs_1.tif
261,Stressed,44,Data_MC/images/PP_RBCs_NPs_1-50_6_3hrs_2.tif
262,,94,Data_MC/images/PP_RBCs_NPs_1-20_4_15hrs_3.tif
263,,59,Data_MC/images/PP_RBCs_NPs_1-20_3_3hrs_1.tif
264,Stressed,20,Data_MC/images/PS_RBCs_NPs_1-200_1_15hrs_3.tif
265,,14,Data_MC/images/PS_RBCs_NPs_1-50_2_15hrs_4.tif
266,Stressed,27,Data_MC/images/PS_RBCs_control_4_3hrs_1.tif
267,Healthy,8,Data_MC/images/PS_RBCs_NPs_1-20_1_15hrs_1.tif
268,,7,Data_MC/images/PE_RBCs_NPs_1-200_2_3hrs_3.tif
269,,8,Data_MC/images/PE_RBCs_control_5_3hrs_1.tif
270,Dead,5,Data_MC/images/PE_RBCs_NPs_1-10_3_15hrs_3.tif
271,Healthy,11,Data_MC/images/PE_RBCs_NPs_1-10_4_3hrs_2.tif
272,Stressed,20,Data_MC/images/PP_RBCs_NPs_1-20_3_3hrs_4.tif
273,Stressed,61,Data_MC/images/PP_RBCs_NPs_1-10_3_3hrs_3.tif
274,Healthy,12,Data_MC/images/PE_RBCs_NPs_1-10_4_3hrs_2.tif
275,Healthy,48,Data_MC/images/PP_RBCs_NPs_1-50_2_3hrs_1.tif
276,Stressed,38,Data_MC/images/PS_RBCs_NPs_1-50_5_3hrs_1.tif
277,Dead,47,Data_MC/images/PP_RBCs_control_6_15hrs_3.tif
278,Healthy,61,Data_MC/images/PS_RBCs_NPs_1-200_2_3hrs_3.tif
279,Healthy,32,Data_MC/images/PS_RBCs_NPs_1-50_2_3hrs_3.tif
280,Stressed,30,Data_MC/images/PS_RBCs_NPs_1-20_1_15hrs_1.tif
281,,26,Data_MC/images/PP_RBCs_control_2_15hrs_2.tif
282,,28,Data_MC/images/PP_RBCs_NPs_1-200_1_15hrs_1.tif
283,Dead,46,Data_MC/images/PP_RBCs_NPs_1-50_6_15hrs_2.tif
284,Crenated,28,Data_MC/images/PE_RBCs_control_6_15hrs_4.tif
285,Healthy,25,Data_MC/images/PP_RBCs_control_6_15hrs_4.tif
286,Stressed,65,Data_MC/images/PP_RBCs_NPs_1-50_1_3hrs_4.tif
287,Dead,60,Data_MC/images/PS_RBCs_NPs_1-200_3_15hrs_3.tif
288,Dead,52,Data_MC/images/PE_RBCs_NPs_1-200_3_15hrs_4.tif
289,Healthy,27,Data_MC/images/PE_RBCs_NPs_1-20_5_3hrs_2.tif
290,,35,Data_MC/images/PS_RBCs_NPs_1-200_6_15hrs_4.tif
291,,2,Data_MC/images/PS_RBCs_NPs_1-200_3_3hrs_2.tif
292,,49,Data_MC/images/PE_RBCs_NPs_1-20_1_3hrs_2.tif
293,Dead,32,Data_MC/images/PP_RBCs_NPs_1-10_1_15hrs_2.tif
294,Healthy,20,Data_MC/images/PP_RBCs_NPs_1-200_4_15hrs_3.tif
295,,59,Data_MC/images/PE_RBCs_NPs_1-50_5_3hrs_3.tif
296,Healthy,36,Data_MC/images/PS_RBCs_control_6_15hrs_1.tif
297,Stressed,17,Data_MC/images/PE_RBCs_NPs_1-20_1_3hrs_2.tif
298,Healthy,36,Data_MC/images/PS_RBCs_NPs_1-200_4_3hrs_3.tif
299,Stressed,29,Data_MC/images/PP_RBCs_NPs_1-10_5_3hrs_4.tif
300,Healthy,47,Data_MC/images/PE_RBCs_NPs_1-200_4_3hrs_2.tif
301,Healthy,10,Data_MC/images/PP_RBCs_NPs_1-200_4_15hrs_2.tif
302,Healthy,30,Data_MC/images/PE_RBCs_NPs_1-10_4_3hrs_3.tif
303,,127,Data_MC/images/PP_RBCs_NPs_1-10_2_3hrs_2.tif
304,Healthy,34,Data_MC/images/PS_RBCs_NPs_1-10_7_15hrs_2.tif
305,Stressed,32,Data_MC/images/PS_RBCs_control_1_3hrs_3.tif
306,Stressed,50,Data_MC/images/PS_RBCs_NPs_1-200_1_3hrs_1.tif
307,Healthy,56,Data_MC/images/PE_RBCs_control_2_3hrs_4.tif
308,,18,Data_MC/images/PE_RBCs_NPs_1-200_5_3hrs_3.tif
309,Stressed,30,Data_MC/images/PS_RBCs_control_2_3hrs_3.tif
310,Dead,62,Data_MC/images/PP_RBCs_control_3_15hrs_4.tif
311,Dead,40,Data_MC/images/PS_RBCs_NPs_1-20_1_15hrs_3.tif
312,Dead,53,Data_MC/images/PS_RBCs_NPs_1-20_6_15hrs_2.tif
313,Stressed,79,Data_MC/images/PP_RBCs_control_4_3hrs_2.tif
314,Healthy,16,Data_MC/images/PP_RBCs_NPs_1-200_4_15hrs_2.tif
315,Stressed,12,Data_MC/images/PE_RBCs_NPs_1-50_5_3hrs_3.tif
316,Stressed,42,Data_MC/images/PS_RBCs_NPs_1-50_5_3hrs_1.tif
317,Dead,68,Data_MC/images/PE_RBCs_NPs_1-200_4_15hrs_1.tif
318,Stressed,30,Data_MC/images/PS_RBCs_control_3_15hrs_4.tif
319,,19,Data_MC/images/PS_RBCs_control_5_15hrs_2.tif
320,,35,Data_MC/images/PP_RBCs_control_4_3hrs_4.tif
321,Stressed,15,Data_MC/images/PE_RBCs_NPs_1-10_3_3hrs_3.tif
322,,4,Data_MC/images/PE_RBCs_NPs_1-200_5_3hrs_3.tif
323,Dead,51,Data_MC/images/PS_RBCs_NPs_1-20_4_15hrs_4.tif
324,Stressed,63,Data_MC/images/PP_RBCs_NPs_1-200_1_3hrs_4.tif
325,Dead,3,Data_MC/images/PE_RBCs_NPs_1-10_6_15hrs_2.tif
