annotation_id,label,cell_id,image
167,Stressed,60,Data_MC_3hrs/images/PP_RBCs_NPs_1-10_2_4.tif
168,,43,Data_MC_3hrs/images/PS_RBCs_NPs_1-10_1_1.tif
169,,90,Data_MC_3hrs/images/PP_RBCs_NPs_1-20_2_4.tif
170,,64,Data_MC_3hrs/images/PP_RBCs_NPs_1-20_6_3.tif
171,,61,Data_MC_3hrs/images/PS_RBCs_NPs_1-10_6_3.tif
172,,1,Data_MC_3hrs/images/PS_RBCs_NPs_1-20_4_2.tif
173,,77,Data_MC_3hrs/images/PP_RBCs_NPs_1-50_1_2.tif
174,,67,Data_MC_3hrs/images/PP_RBCs_NPs_1-50_2_2.tif
175,,32,Data_MC_3hrs/images/PP_RBCs_NPs_1-200_6_3.tif
176,,23,Data_MC_3hrs/images/PE_RBCs_NPs_1-50_5_1.tif
177,,38,Data_MC_3hrs/images/PS_RBCs_NPs_1-20_5_2.tif
178,,31,Data_MC_3hrs/images/PP_RBCs_NPs_1-10_4_4.tif
179,,39,Data_MC_3hrs/images/PS_RBCs_NPs_1-200_6_3.tif
180,,66,Data_MC_3hrs/images/PE_RBCs_NPs_1-10_2_2.tif
181,,24,Data_MC_3hrs/images/PP_RBCs_NPs_1-200_6_2.tif
182,,48,Data_MC_3hrs/images/PP_RBCs_NPs_1-10_6_1.tif
183,,72,Data_MC_3hrs/images/PS_RBCs_NPs_1-10_5_4.tif
184,,1,Data_MC_3hrs/images/PP_RBCs_NPs_1-20_3_3.tif
185,,81,Data_MC_3hrs/images/PP_RBCs_NPs_1-20_5_2.tif
186,Stressed,32,Data_MC_3hrs/images/PS_RBCs_control_5_2.tif
187,,42,Data_MC_3hrs/images/PE_RBCs_NPs_1-200_2_3.tif
188,Stressed,24,Data_MC_3hrs/images/PE_RBCs_NPs_1-200_2_4.tif
189,,30,Data_MC_3hrs/images/PE_RBCs_NPs_1-10_2_4.tif
190,,31,Data_MC_3hrs/images/PE_RBCs_control_5_4.tif
191,,22,Data_MC_3hrs/images/PS_RBCs_NPs_1-20_3_2.tif
192,,22,Data_MC_3hrs/images/PE_RBCs_NPs_1-20_4_3.tif
193,,56,Data_MC_3hrs/images/PE_RBCs_NPs_1-50_5_3.tif
194,,31,Data_MC_3hrs/images/PP_RBCs_NPs_1-10_6_3.tif
195,Crenated,92,Data_MC_3hrs/images/PP_RBCs_NPs_1-20_1_3.tif
196,,55,Data_MC_3hrs/images/PE_RBCs_NPs_1-10_6_4.tif
197,,7,Data_MC_3hrs/images/PE_RBCs_NPs_1-200_2_3.tif
198,,49,Data_MC_3hrs/images/PP_RBCs_NPs_1-20_1_3.tif
199,Stressed,5,Data_MC_3hrs/images/PE_RBCs_NPs_1-50_1_2.tif
200,,21,Data_MC_3hrs/images/PE_RBCs_NPs_1-50_2_1.tif
201,,31,Data_MC_3hrs/images/PE_RBCs_NPs_1-50_5_2.tif
202,,58,Data_MC_3hrs/images/PP_RBCs_NPs_1-10_4_3.tif
203,,49,Data_MC_3hrs/images/PS_RBCs_NPs_1-20_4_1.tif
204,,48,Data_MC_3hrs/images/PS_RBCs_control_3_1.tif
205,,46,Data_MC_3hrs/images/PE_RBCs_NPs_1-10_6_4.tif
206,,49,Data_MC_3hrs/images/PE_RBCs_NPs_1-200_2_2.tif
207,,51,Data_MC_3hrs/images/PS_RBCs_NPs_1-50_5_4.tif
208,,52,Data_MC_3hrs/images/PP_RBCs_NPs_1-50_2_2.tif
209,,36,Data_MC_3hrs/images/PP_RBCs_control_3_3.tif
210,,74,Data_MC_3hrs/images/PS_RBCs_NPs_1-50_1_4.tif
211,,41,Data_MC_3hrs/images/PP_RBCs_NPs_1-10_2_3.tif
212,,60,Data_MC_3hrs/images/PP_RBCs_control_5_2.tif
213,,26,Data_MC_3hrs/images/PE_RBCs_NPs_1-20_4_2.tif
214,,92,Data_MC_3hrs/images/PP_RBCs_NPs_1-20_1_2.tif
215,,13,Data_MC_3hrs/images/PS_RBCs_NPs_1-10_4_4.tif
216,,21,Data_MC_3hrs/images/PS_RBCs_control_1_4.tif
217,,6,Data_MC_3hrs/images/PP_RBCs_NPs_1-20_1_2.tif
218,,32,Data_MC_3hrs/images/PS_RBCs_NPs_1-20_3_3.tif
219,,33,Data_MC_3hrs/images/PE_RBCs_control_2_1.tif
220,,44,Data_MC_3hrs/images/PP_RBCs_NPs_1-20_4_3.tif
221,,50,Data_MC_3hrs/images/PE_RBCs_NPs_1-50_4_2.tif
222,,58,Data_MC_3hrs/images/PP_RBCs_NPs_1-20_4_1.tif
223,Stressed,86,Data_MC_3hrs/images/PS_RBCs_control_1_4.tif
224,,36,Data_MC_3hrs/images/PS_RBCs_NPs_1-50_4_1.tif
225,,3,Data_MC_3hrs/images/PE_RBCs_NPs_1-20_5_2.tif
226,,40,Data_MC_3hrs/images/PP_RBCs_NPs_1-200_1_4.tif
227,,59,Data_MC_3hrs/images/PP_RBCs_NPs_1-200_1_3.tif
228,,67,Data_MC_3hrs/images/PS_RBCs_NPs_1-20_2_4.tif
229,,46,Data_MC_3hrs/images/PE_RBCs_NPs_1-200_5_1.tif
230,,56,Data_MC_3hrs/images/PP_RBCs_control_4_1.tif
231,,5,Data_MC_3hrs/images/PP_RBCs_NPs_1-10_2_3.tif
232,,48,Data_MC_3hrs/images/PS_RBCs_NPs_1-200_1_2.tif
233,,74,Data_MC_3hrs/images/PS_RBCs_NPs_1-20_6_3.tif
234,,58,Data_MC_3hrs/images/PP_RBCs_control_2_1.tif
235,,15,Data_MC_3hrs/images/PS_RBCs_NPs_1-20_3_2.tif
236,,57,Data_MC_3hrs/images/PE_RBCs_NPs_1-10_6_4.tif
237,,41,Data_MC_3hrs/images/PE_RBCs_NPs_1-20_5_1.tif
238,,81,Data_MC_3hrs/images/PP_RBCs_control_1_4.tif
239,,6,Data_MC_3hrs/images/PE_RBCs_control_4_3.tif
240,,33,Data_MC_3hrs/images/PS_RBCs_control_2_2.tif
241,,72,Data_MC_3hrs/images/PP_RBCs_NPs_1-10_2_1.tif
242,,49,Data_MC_3hrs/images/PE_RBCs_control_4_2.tif
243,Dead,83,Data_MC_3hrs/images/PE_RBCs_NPs_1-20_5_2.tif
244,,44,Data_MC_3hrs/images/PS_RBCs_NPs_1-200_4_3.tif
245,,76,Data_MC_3hrs/images/PP_RBCs_control_5_2.tif
246,,29,Data_MC_3hrs/images/PE_RBCs_NPs_1-10_4_3.tif
247,Stressed,44,Data_MC_3hrs/images/PP_RBCs_control_4_1.tif
248,,7,Data_MC_3hrs/images/PS_RBCs_NPs_1-50_5_1.tif
249,,6,Data_MC_3hrs/images/PP_RBCs_NPs_1-10_7_1.tif
250,,26,Data_MC_3hrs/images/PS_RBCs_NPs_1-50_6_3.tif
251,Dead,71,Data_MC_3hrs/images/PE_RBCs_NPs_1-10_2_1.tif
252,,60,Data_MC_3hrs/images/PS_RBCs_NPs_1-10_5_2.tif
253,,5,Data_MC_3hrs/images/PE_RBCs_NPs_1-50_3_1.tif
254,Stressed,74,Data_MC_3hrs/images/PP_RBCs_NPs_1-10_6_1.tif
255,,57,Data_MC_3hrs/images/PE_RBCs_NPs_1-50_6_2.tif
256,,50,Data_MC_3hrs/images/PP_RBCs_NPs_1-10_2_1.tif
257,,72,Data_MC_3hrs/images/PP_RBCs_NPs_1-10_6_3.tif
258,,69,Data_MC_3hrs/images/PS_RBCs_NPs_1-20_1_3.tif
259,,12,Data_MC_3hrs/images/PE_RBCs_NPs_1-50_1_2.tif
260,,65,Data_MC_3hrs/images/PP_RBCs_NPs_1-10_3_1.tif
261,,76,Data_MC_3hrs/images/PP_RBCs_NPs_1-10_2_1.tif
262,,67,Data_MC_3hrs/images/PE_RBCs_NPs_1-50_6_2.tif
263,,1,Data_MC_3hrs/images/PE_RBCs_NPs_1-20_1_1.tif
264,,38,Data_MC_3hrs/images/PP_RBCs_NPs_1-10_5_4.tif
265,,29,Data_MC_3hrs/images/PP_RBCs_NPs_1-50_1_2.tif
266,,9,Data_MC_3hrs/images/PP_RBCs_NPs_1-10_6_4.tif
267,,14,Data_MC_3hrs/images/PS_RBCs_NPs_1-10_4_2.tif
268,,61,Data_MC_3hrs/images/PP_RBCs_NPs_1-10_4_2.tif
269,,85,Data_MC_3hrs/images/PP_RBCs_NPs_1-20_1_1.tif
270,,24,Data_MC_3hrs/images/PS_RBCs_control_4_3.tif
271,,7,Data_MC_3hrs/images/PE_RBCs_NPs_1-10_5_1.tif
272,,16,Data_MC_3hrs/images/PS_RBCs_NPs_1-200_3_3.tif
273,,33,Data_MC_3hrs/images/PE_RBCs_NPs_1-200_2_3.tif
274,,45,Data_MC_3hrs/images/PP_RBCs_NPs_1-50_3_2.tif
275,Stressed,70,Data_MC_3hrs/images/PE_RBCs_NPs_1-50_2_2.tif
276,,60,Data_MC_3hrs/images/PP_RBCs_NPs_1-200_2_2.tif
277,,79,Data_MC_3hrs/images/PS_RBCs_control_3_2.tif
278,,4,Data_MC_3hrs/images/PP_RBCs_NPs_1-10_5_3.tif
279,,34,Data_MC_3hrs/images/PS_RBCs_NPs_1-20_1_2.tif
280,Stressed,32,Data_MC_3hrs/images/PP_RBCs_NPs_1-50_1_4.tif
281,,48,Data_MC_3hrs/images/PE_RBCs_NPs_1-50_2_3.tif
282,,39,Data_MC_3hrs/images/PE_RBCs_NPs_1-200_2_3.tif
283,,68,Data_MC_3hrs/images/PP_RBCs_NPs_1-200_5_2.tif
284,,30,Data_MC_3hrs/images/PP_RBCs_control_3_2.tif
285,,23,Data_MC_3hrs/images/PS_RBCs_NPs_1-50_2_2.tif
286,Crenated,89,Data_MC_3hrs/images/PP_RBCs_NPs_1-200_6_4.tif
287,,31,Data_MC_3hrs/images/PE_RBCs_NPs_1-10_4_2.tif
288,,1,Data_MC_3hrs/images/PE_RBCs_NPs_1-50_1_4.tif
289,,25,Data_MC_3hrs/images/PP_RBCs_NPs_1-50_1_3.tif
290,,11,Data_MC_3hrs/images/PE_RBCs_NPs_1-50_2_1.tif
291,,39,Data_MC_3hrs/images/PE_RBCs_control_3_1.tif
292,,56,Data_MC_3hrs/images/PS_RBCs_NPs_1-50_5_4.tif
293,,59,Data_MC_3hrs/images/PE_RBCs_NPs_1-20_6_2.tif
294,,45,Data_MC_3hrs/images/PP_RBCs_NPs_1-200_3_3.tif
295,,57,Data_MC_3hrs/images/PP_RBCs_control_3_3.tif
296,,20,Data_MC_3hrs/images/PE_RBCs_NPs_1-200_1_2.tif
297,,45,Data_MC_3hrs/images/PE_RBCs_NPs_1-10_5_3.tif
298,,66,Data_MC_3hrs/images/PS_RBCs_NPs_1-10_4_2.tif
299,,25,Data_MC_3hrs/images/PE_RBCs_NPs_1-10_2_3.tif
300,Stressed,64,Data_MC_3hrs/images/PE_RBCs_control_2_3.tif
301,,15,Data_MC_3hrs/images/PE_RBCs_NPs_1-50_5_3.tif
302,Stressed,21,Data_MC_3hrs/images/PP_RBCs_NPs_1-20_4_4.tif
303,,27,Data_MC_3hrs/images/PE_RBCs_NPs_1-10_4_2.tif
304,,100,Data_MC_3hrs/images/PP_RBCs_control_6_2.tif
305,,8,Data_MC_3hrs/images/PP_RBCs_NPs_1-50_1_1.tif
306,,22,Data_MC_3hrs/images/PE_RBCs_NPs_1-20_3_2.tif
307,,57,Data_MC_3hrs/images/PE_RBCs_control_5_2.tif
308,,52,Data_MC_3hrs/images/PE_RBCs_NPs_1-50_6_4.tif
309,,16,Data_MC_3hrs/images/PP_RBCs_NPs_1-200_4_3.tif
310,,35,Data_MC_3hrs/images/PP_RBCs_NPs_1-10_7_2.tif
311,,52,Data_MC_3hrs/images/PS_RBCs_NPs_1-20_1_4.tif
312,Crenated,66,Data_MC_3hrs/images/PS_RBCs_NPs_1-50_3_3.tif
313,,7,Data_MC_3hrs/images/PP_RBCs_NPs_1-20_2_2.tif
314,,51,Data_MC_3hrs/images/PS_RBCs_NPs_1-50_2_2.tif
315,,59,Data_MC_3hrs/images/PP_RBCs_NPs_1-20_5_3.tif
316,,94,Data_MC_3hrs/images/PE_RBCs_control_5_1.tif
317,,54,Data_MC_3hrs/images/PP_RBCs_NPs_1-50_3_2.tif
318,,2,Data_MC_3hrs/images/PS_RBCs_NPs_1-50_5_4.tif
319,,39,Data_MC_3hrs/images/PS_RBCs_NPs_1-10_5_1.tif
320,,36,Data_MC_3hrs/images/PS_RBCs_NPs_1-200_6_3.tif
321,,55,Data_MC_3hrs/images/PS_RBCs_NPs_1-200_1_4.tif
322,,6,Data_MC_3hrs/images/PP_RBCs_NPs_1-200_2_4.tif
323,,73,Data_MC_3hrs/images/PS_RBCs_NPs_1-10_3_1.tif
324,,80,Data_MC_3hrs/images/PP_RBCs_NPs_1-200_5_3.tif
325,,51,Data_MC_3hrs/images/PS_RBCs_NPs_1-200_1_1.tif
326,,24,Data_MC_3hrs/images/PS_RBCs_control_2_2.tif
327,,39,Data_MC_3hrs/images/PE_RBCs_NPs_1-10_1_4.tif
328,,42,Data_MC_3hrs/images/PE_RBCs_NPs_1-50_3_2.tif
329,Stressed,9,Data_MC_3hrs/images/PS_RBCs_NPs_1-50_6_4.tif
330,,25,Data_MC_3hrs/images/PE_RBCs_control_1_3.tif
331,,51,Data_MC_3hrs/images/PP_RBCs_NPs_1-20_6_1.tif
332,,2,Data_MC_3hrs/images/PS_RBCs_NPs_1-200_3_1.tif
333,,7,Data_MC_3hrs/images/PP_RBCs_NPs_1-200_1_3.tif
334,,30,Data_MC_3hrs/images/PS_RBCs_control_1_3.tif
335,,24,Data_MC_3hrs/images/PE_RBCs_NPs_1-50_6_1.tif
336,,19,Data_MC_3hrs/images/PE_RBCs_NPs_1-10_6_3.tif
337,,84,Data_MC_3hrs/images/PE_RBCs_NPs_1-10_4_2.tif
338,,33,Data_MC_3hrs/images/PE_RBCs_NPs_1-50_3_2.tif
339,,24,Data_MC_3hrs/images/PP_RBCs_NPs_1-50_6_1.tif
340,,37,Data_MC_3hrs/images/PS_RBCs_NPs_1-10_1_1.tif
341,,21,Data_MC_3hrs/images/PE_RBCs_NPs_1-20_1_3.tif
342,,15,Data_MC_3hrs/images/PE_RBCs_NPs_1-50_1_2.tif
