annotation_id,label,cell_id,image
52,Healthy,54,ValidationData/images/Control2_15_hrs_PE_2.png
53,Crenated,74,ValidationData/images/Color1.png
54,Healthy,36,ValidationData/images/Color2.png
55,Crenated,17,ValidationData/images/Creanated4.png
56,Dead,18,ValidationData/images/Dead1.png
57,Healthy,1,ValidationData/images/Control2_15_hrs_PE_3.png
58,Dead,42,ValidationData/images/Dead2.png
59,Healthy,29,ValidationData/images/Color9.png
60,Dead,70,ValidationData/images/Control1_15_hrs_PE_1.png
61,Stressed,11,ValidationData/images/Creanated4.png
62,Dead,11,ValidationData/images/Dead4.png
63,Healthy,15,ValidationData/images/Color12.png
64,Stressed,65,ValidationData/images/Color5.png
65,Dead,14,ValidationData/images/Dead1.png
66,Crenated,80,ValidationData/images/Color4.png
67,Healthy,32,ValidationData/images/Color7.png
68,,1,ValidationData/images/Dead8.png
69,Healthy,5,ValidationData/images/Control2_15_hrs_PE_4.png
70,Crenated,29,ValidationData/images/Creanated7.png
71,,19,ValidationData/images/Control1_15_hrs_PE_1.png
72,Dead,62,ValidationData/images/Dead3.png
73,Dead,36,ValidationData/images/Dead6.png
74,Healthy,8,ValidationData/images/Control1_15_hrs_PE_2.png
75,Healthy,21,ValidationData/images/Color9.png
76,Dead,28,ValidationData/images/Dead7.png
77,,20,ValidationData/images/Color8.png
78,Healthy,15,ValidationData/images/Color2.png
79,Healthy,24,ValidationData/images/Color1.png
80,Dead,35,ValidationData/images/Dead8.png
81,Dead,34,ValidationData/images/Creanated1.png
82,Healthy,18,ValidationData/images/Color6.png
83,Dead,46,ValidationData/images/Dead2.png
84,Healthy,54,ValidationData/images/Color2.png
85,Dead,23,ValidationData/images/Dead1.png
86,,43,ValidationData/images/Color1.png
87,Healthy,30,ValidationData/images/Control2_15_hrs_PE_4.png
88,Healthy,16,ValidationData/images/Control2_15_hrs_PE_2.png
89,,64,ValidationData/images/Color1.png
90,Stressed,60,ValidationData/images/Color11.png
91,Dead,58,ValidationData/images/Dead5.png
92,,33,ValidationData/images/Color5.png
93,Crenated,27,ValidationData/images/Creanated3.png
94,Crenated,25,ValidationData/images/Creanated8.png
95,Dead,49,ValidationData/images/Dead6.png
96,Dead,35,ValidationData/images/Dead6.png
97,,11,ValidationData/images/Color7.png
98,,38,ValidationData/images/Control1_15_hrs_PE_3.png
99,Dead,16,ValidationData/images/Dead3.png
100,,22,ValidationData/images/Color10.png
101,Stressed,26,ValidationData/images/Color8.png
102,Stressed,15,ValidationData/images/Creanated4.png
103,Stressed,64,ValidationData/images/Control2_15_hrs_PE_1.png
104,,56,ValidationData/images/Color10.png
105,,34,ValidationData/images/Control1_15_hrs_PE_1.png
106,,32,ValidationData/images/Color6.png
107,,5,ValidationData/images/Dead5.png
108,Stressed,36,ValidationData/images/Color12.png
109,Stressed,41,ValidationData/images/Control2_15_hrs_PE_3.png
110,Stressed,12,ValidationData/images/Color9.png
111,,40,ValidationData/images/Color2.png
112,,22,ValidationData/images/Control2_15_hrs_PE_4.png
113,,6,ValidationData/images/Color1.png
114,,49,ValidationData/images/Color6.png
115,,5,ValidationData/images/Control1_15_hrs_PE_3.png
116,,26,ValidationData/images/Control1_15_hrs_PE_2.png
117,,64,ValidationData/images/Color11.png
118,,6,ValidationData/images/Control2_15_hrs_PE_2.png
119,,9,ValidationData/images/Dead5.png
120,Dead,18,ValidationData/images/Dead3.png
121,,11,ValidationData/images/Control2_15_hrs_PE_2.png
122,,12,ValidationData/images/Dead6.png
123,Stressed,33,ValidationData/images/Color11.png
124,,26,ValidationData/images/Color6.png
125,,19,ValidationData/images/Color9.png
126,,80,ValidationData/images/Control2_15_hrs_PE_2.png
127,,59,ValidationData/images/Control2_15_hrs_PE_4.png
128,Dead,8,ValidationData/images/Dead1.png
129,Dead,34,ValidationData/images/Dead2.png
130,,3,ValidationData/images/Dead7.png
131,,39,ValidationData/images/Control2_15_hrs_PE_1.png
132,,45,ValidationData/images/Color7.png
133,,29,ValidationData/images/Color2.png
134,Dead,36,ValidationData/images/Dead5.png
135,,67,ValidationData/images/Control2_15_hrs_PE_2.png
136,,32,ValidationData/images/Control2_15_hrs_PE_1.png
137,,14,ValidationData/images/Color1.png
138,,42,ValidationData/images/Color5.png
139,Dead,66,ValidationData/images/Control2_15_hrs_PE_2.png
140,,27,ValidationData/images/Dead3.png
141,,13,ValidationData/images/Control1_15_hrs_PE_3.png
142,Stressed,52,ValidationData/images/Control2_15_hrs_PE_4.png
143,,11,ValidationData/images/Control2_15_hrs_PE_3.png
144,,39,ValidationData/images/Control2_15_hrs_PE_2.png
145,,41,ValidationData/images/Control2_15_hrs_PE_4.png
146,Stressed,54,ValidationData/images/Color7.png
147,Crenated,29,ValidationData/images/Creanated4.png
148,,24,ValidationData/images/Color2.png
149,,42,ValidationData/images/Dead1.png
150,Crenated,24,ValidationData/images/Creanated3.png
151,,52,ValidationData/images/Dead6.png
152,,15,ValidationData/images/Color10.png
153,,12,ValidationData/images/Dead3.png
154,Stressed,53,ValidationData/images/Control2_15_hrs_PE_2.png
155,Crenated,26,ValidationData/images/Creanated7.png
156,Stressed,51,ValidationData/images/Color12.png
157,Stressed,3,ValidationData/images/Creanated2.png
158,Healthy,43,ValidationData/images/Control2_15_hrs_PE_3.png
159,,80,ValidationData/images/Control1_15_hrs_PE_1.png
160,Healthy,15,ValidationData/images/Control1_15_hrs_PE_1.png
161,Stressed,6,ValidationData/images/Creanated7.png
162,,14,ValidationData/images/Dead7.png
163,,38,ValidationData/images/Color12.png
164,Stressed,13,ValidationData/images/Creanated4.png
165,,34,ValidationData/images/Dead6.png
166,,32,ValidationData/images/Color4.png
167,Crenated,21,ValidationData/images/Creanated3.png
168,,21,ValidationData/images/Control2_15_hrs_PE_3.png
169,,44,ValidationData/images/Color1.png
170,,30,ValidationData/images/Color7.png
171,Crenated,23,ValidationData/images/Creanated4.png
172,,7,ValidationData/images/Dead2.png
173,,26,ValidationData/images/Dead6.png
174,Stressed,12,ValidationData/images/Creanated8.png
175,,60,ValidationData/images/Color3.png
176,,57,ValidationData/images/Control1_15_hrs_PE_3.png
177,,37,ValidationData/images/Color8.png
178,,3,ValidationData/images/Color12.png
179,,13,ValidationData/images/Color1.png
180,Crenated,5,ValidationData/images/Creanated3.png
181,,47,ValidationData/images/Control2_15_hrs_PE_4.png
182,,41,ValidationData/images/Dead5.png
183,Crenated,71,ValidationData/images/Color3.png
184,,32,ValidationData/images/Color9.png
185,,32,ValidationData/images/Dead2.png
186,,57,ValidationData/images/Color7.png
187,,63,ValidationData/images/Control2_15_hrs_PE_4.png
188,,5,ValidationData/images/Dead6.png
189,Crenated,33,ValidationData/images/Creanated6.png
190,,67,ValidationData/images/Color7.png
191,,14,ValidationData/images/Dead8.png
192,,53,ValidationData/images/Control1_15_hrs_PE_2.png
193,Stressed,44,ValidationData/images/Color7.png
194,,33,ValidationData/images/Dead4.png
195,,65,ValidationData/images/Color4.png
196,,45,ValidationData/images/Control1_15_hrs_PE_4.png
197,,39,ValidationData/images/Dead7.png
198,,62,ValidationData/images/Color1.png
199,,34,ValidationData/images/Dead7.png
200,,14,ValidationData/images/Control2_15_hrs_PE_1.png
201,,68,ValidationData/images/Control1_15_hrs_PE_1.png
202,Stressed,31,ValidationData/images/Color9.png
203,,44,ValidationData/images/Color9.png
204,,28,ValidationData/images/Dead2.png
205,,16,ValidationData/images/Dead8.png
206,Crenated,35,ValidationData/images/Creanated6.png
207,,22,ValidationData/images/Color7.png
208,,22,ValidationData/images/Color11.png
209,Stressed,51,ValidationData/images/Color1.png
210,Crenated,21,ValidationData/images/Creanated7.png
211,,50,ValidationData/images/Control2_15_hrs_PE_2.png
212,,6,ValidationData/images/Color7.png
213,,13,ValidationData/images/Dead2.png
214,,3,ValidationData/images/Color5.png
215,Crenated,22,ValidationData/images/Creanated6.png
216,,51,ValidationData/images/Color6.png
217,,11,ValidationData/images/Dead2.png
218,,16,ValidationData/images/Color6.png
219,,11,ValidationData/images/Dead1.png
220,,65,ValidationData/images/Color6.png
221,,68,ValidationData/images/Color2.png
222,Stressed,81,ValidationData/images/Color2.png
223,Crenated,22,ValidationData/images/Creanated3.png
224,,12,ValidationData/images/Dead4.png
225,,13,ValidationData/images/Color7.png
226,Stressed,42,ValidationData/images/Color2.png
227,Crenated,32,ValidationData/images/Creanated1.png
228,,17,ValidationData/images/Dead1.png
229,,28,ValidationData/images/Dead4.png
230,,40,ValidationData/images/Control2_15_hrs_PE_1.png
231,,56,ValidationData/images/Color3.png
232,,4,ValidationData/images/Control2_15_hrs_PE_1.png
233,,27,ValidationData/images/Control1_15_hrs_PE_2.png
234,,21,ValidationData/images/Control2_15_hrs_PE_4.png
235,,8,ValidationData/images/Color7.png
236,Stressed,36,ValidationData/images/Control2_15_hrs_PE_3.png
237,Stressed,56,ValidationData/images/Color8.png
238,,5,ValidationData/images/Color9.png
239,,31,ValidationData/images/Control1_15_hrs_PE_1.png
240,,37,ValidationData/images/Control1_15_hrs_PE_2.png
241,,39,ValidationData/images/Dead3.png
242,,7,ValidationData/images/Color7.png
243,Crenated,12,ValidationData/images/Creanated4.png
244,,35,ValidationData/images/Color8.png
245,,2,ValidationData/images/Color2.png
246,,23,ValidationData/images/Color6.png
247,,1,ValidationData/images/Dead4.png
248,,48,ValidationData/images/Dead6.png
249,,12,ValidationData/images/Color10.png
250,,6,ValidationData/images/Color12.png
251,,50,ValidationData/images/Dead8.png
252,,40,ValidationData/images/Color1.png
253,,77,ValidationData/images/Color9.png
254,,54,ValidationData/images/Color3.png
255,,45,ValidationData/images/Color12.png
256,,62,ValidationData/images/Control1_15_hrs_PE_4.png
257,,39,ValidationData/images/Color1.png
258,,11,ValidationData/images/Control1_15_hrs_PE_1.png
259,,26,ValidationData/images/Dead7.png
260,,3,ValidationData/images/Dead5.png
261,,43,ValidationData/images/Color6.png
262,,8,ValidationData/images/Control1_15_hrs_PE_3.png
263,,7,ValidationData/images/Dead1.png
264,,23,ValidationData/images/Color4.png
265,Crenated,7,ValidationData/images/Creanated3.png
266,,36,ValidationData/images/Color1.png
267,,7,ValidationData/images/Creanated1.png
268,,13,ValidationData/images/Dead3.png
269,,5,ValidationData/images/Color6.png
270,,48,ValidationData/images/Dead1.png
271,,25,ValidationData/images/Control1_15_hrs_PE_4.png
272,,42,ValidationData/images/Dead3.png
273,,65,ValidationData/images/Control1_15_hrs_PE_1.png
274,,35,ValidationData/images/Color3.png
275,,34,ValidationData/images/Control1_15_hrs_PE_4.png
276,,44,ValidationData/images/Dead1.png
277,,50,ValidationData/images/Color11.png
278,Crenated,20,ValidationData/images/Creanated4.png
279,,41,ValidationData/images/Dead2.png
280,,33,ValidationData/images/Dead6.png
281,,31,ValidationData/images/Creanated1.png
282,,41,ValidationData/images/Color7.png
283,,37,ValidationData/images/Color6.png
284,,22,ValidationData/images/Control2_15_hrs_PE_3.png
285,,14,ValidationData/images/Dead3.png
286,Crenated,6,ValidationData/images/Creanated3.png
287,,30,ValidationData/images/Creanated6.png
288,,64,ValidationData/images/Color9.png
289,Crenated,79,ValidationData/images/Color5.png
290,,24,ValidationData/images/Creanated1.png
291,,10,ValidationData/images/Color3.png
292,,66,ValidationData/images/Color8.png
293,,70,ValidationData/images/Color7.png
294,,52,ValidationData/images/Color11.png
295,,25,ValidationData/images/Color12.png
296,,21,ValidationData/images/Color8.png
297,,10,ValidationData/images/Color5.png
298,,28,ValidationData/images/Dead8.png
299,,74,ValidationData/images/Color12.png
300,,40,ValidationData/images/Control1_15_hrs_PE_2.png
