annotation_id,label,cell_id,image
150,Crenated,60,Data_for_model/images/Crenated_11.tif
151,Stressed,36,Data_for_model/images/Crenated_14.tif
152,Healthy,11,Data_for_model/images/Crenated_6.tif
153,Dead,13,Data_for_model/images/Dead_cells_2.tif
154,Healthy,33,Data_for_model/images/Control1_15_hrs_PE_3.tif
155,Healthy,3,Data_for_model/images/Crenated_10.tif
156,,26,Data_for_model/images/Dead_cells_17.tif
157,Stressed,46,Data_for_model/images/Crenated_15.tif
158,,7,Data_for_model/images/Dead_cells_5.tif
159,Crenated,45,Data_for_model/images/Crenated_12.tif
160,Healthy,15,Data_for_model/images/Control1_15_hrs_PE_4.tif
161,Dead,10,Data_for_model/images/Dead_cells_12.tif
162,Dead,12,Data_for_model/images/Dead_cells_4.tif
163,Dead,25,Data_for_model/images/Dead_cells_13.tif
164,Healthy,51,Data_for_model/images/Control2_15_hrs_PE_3.tif
165,Healthy,34,Data_for_model/images/Control2_15_hrs_PE_1.tif
166,Stressed,53,Data_for_model/images/Crenated_15.tif
167,Dead,47,Data_for_model/images/Control1_15_hrs_PE_2.tif
168,Healthy,35,Data_for_model/images/Crenated_1.tif
169,Healthy,2,Data_for_model/images/Control1_15_hrs_PE_4.tif
170,Healthy,20,Data_for_model/images/Crenated_14.tif
171,Healthy,38,Data_for_model/images/Control2_15_hrs_PE_1.tif
172,Crenated,16,Data_for_model/images/Crenated_6.tif
173,Stressed,2,Data_for_model/images/Crenated_6.tif
174,Stressed,47,Data_for_model/images/Crenated_13.tif
175,Dead,14,Data_for_model/images/Dead_cells_12.tif
176,Stressed,41,Data_for_model/images/Crenated_13.tif
177,Healthy,14,Data_for_model/images/Control2_15_hrs_PE_2.tif
178,,19,Data_for_model/images/Dead_cells_15.tif
179,Crenated,38,Data_for_model/images/Crenated_7.tif
180,,1,Data_for_model/images/Dead_cells_17.tif
181,Crenated,36,Data_for_model/images/Crenated_10.tif
182,,2,Data_for_model/images/Dead_cells_5.tif
183,Crenated,60,Data_for_model/images/Crenated_14.tif
184,Crenated,57,Data_for_model/images/Crenated_6.tif
185,Crenated,36,Data_for_model/images/Crenated_1.tif
186,Crenated,64,Data_for_model/images/Crenated_15.tif
187,Stressed,18,Data_for_model/images/Crenated_15.tif
188,Healthy,9,Data_for_model/images/Control1_15_hrs_PE_2.tif
189,Healthy,17,Data_for_model/images/Crenated_15.tif
190,Healthy,36,Data_for_model/images/Control1_15_hrs_PE_4.tif
191,Crenated,48,Data_for_model/images/Crenated_14.tif
192,Dead,16,Data_for_model/images/Dead_cells_8.tif
193,Stressed,24,Data_for_model/images/Crenated_11.tif
194,Healthy,29,Data_for_model/images/Crenated_9.tif
195,Healthy,15,Data_for_model/images/Crenated_12.tif
196,Stressed,32,Data_for_model/images/Control2_15_hrs_PE_3.tif
197,Dead,48,Data_for_model/images/Dead_cells_6.tif
198,Stressed,21,Data_for_model/images/Crenated_5.tif
199,Dead,14,Data_for_model/images/Dead_cells_5.tif
200,,8,Data_for_model/images/Dead_cells_8.tif
201,Stressed,35,Data_for_model/images/Crenated_4.tif
202,,15,Data_for_model/images/Dead_cells_7.tif
203,Healthy,6,Data_for_model/images/Control2_15_hrs_PE_2.tif
204,Stressed,38,Data_for_model/images/Crenated_13.tif
205,Healthy,10,Data_for_model/images/Crenated_15.tif
206,Healthy,18,Data_for_model/images/Control2_15_hrs_PE_1.tif
207,Healthy,51,Data_for_model/images/Control2_15_hrs_PE_2.tif
208,Dead,12,Data_for_model/images/Dead_cells_10.tif
209,Healthy,12,Data_for_model/images/Control2_15_hrs_PE_3.tif
210,Dead,28,Data_for_model/images/Dead_cells_13.tif
211,Stressed,14,Data_for_model/images/Crenated_7.tif
212,Dead,20,Data_for_model/images/Dead_cells_7.tif
213,,25,Data_for_model/images/Dead_cells_11.tif
214,Stressed,42,Data_for_model/images/Crenated_6.tif
215,Crenated,67,Data_for_model/images/Crenated_15.tif
216,Healthy,12,Data_for_model/images/Control2_15_hrs_PE_1.tif
217,Healthy,44,Data_for_model/images/Crenated_3.tif
218,,61,Data_for_model/images/Dead_cells_13.tif
219,Crenated,47,Data_for_model/images/Crenated_8.tif
220,Stressed,2,Data_for_model/images/Crenated_8.tif
221,Stressed,7,Data_for_model/images/Crenated_13.tif
222,Healthy,44,Data_for_model/images/Control2_15_hrs_PE_3.tif
223,,28,Data_for_model/images/Dead_cells_11.tif
224,Stressed,19,Data_for_model/images/Crenated_3.tif
225,Stressed,17,Data_for_model/images/Crenated_8.tif
226,Dead,7,Data_for_model/images/Dead_cells_16.tif
227,,22,Data_for_model/images/Dead_cells_11.tif
228,Dead,2,Data_for_model/images/Dead_cells_17.tif
229,Dead,8,Data_for_model/images/Dead_cells_15.tif
230,,2,Data_for_model/images/Dead_cells_10.tif
231,Stressed,43,Data_for_model/images/Crenated_4.tif
232,Healthy,8,Data_for_model/images/Crenated_13.tif
233,Dead,20,Data_for_model/images/Dead_cells_10.tif
234,Stressed,12,Data_for_model/images/Crenated_8.tif
235,Crenated,42,Data_for_model/images/Crenated_11.tif
236,Healthy,24,Data_for_model/images/Control2_15_hrs_PE_1.tif
237,,19,Data_for_model/images/Dead_cells_16.tif
238,Dead,8,Data_for_model/images/Dead_cells_14.tif
239,,4,Data_for_model/images/Dead_cells_7.tif
240,Crenated,57,Data_for_model/images/Crenated_14.tif
241,Crenated,68,Data_for_model/images/Crenated_10.tif
242,Healthy,19,Data_for_model/images/Control2_15_hrs_PE_2.tif
243,Healthy,52,Data_for_model/images/Control2_15_hrs_PE_2.tif
244,Healthy,23,Data_for_model/images/Control1_15_hrs_PE_4.tif
245,Healthy,40,Data_for_model/images/Control2_15_hrs_PE_3.tif
246,Stressed,37,Data_for_model/images/Crenated_12.tif
247,Dead,22,Data_for_model/images/Dead_cells_8.tif
248,Crenated,47,Data_for_model/images/Crenated_10.tif
249,Dead,6,Data_for_model/images/Dead_cells_17.tif
250,Healthy,23,Data_for_model/images/Control2_15_hrs_PE_1.tif
251,Healthy,11,Data_for_model/images/Control2_15_hrs_PE_1.tif
252,Crenated,39,Data_for_model/images/Crenated_9.tif
253,Crenated,69,Data_for_model/images/Crenated_14.tif
254,Healthy,30,Data_for_model/images/Crenated_4.tif
255,Healthy,29,Data_for_model/images/Control1_15_hrs_PE_3.tif
256,Stressed,19,Data_for_model/images/Crenated_6.tif
257,,67,Data_for_model/images/Control2_15_hrs_PE_3.tif
258,Crenated,33,Data_for_model/images/Crenated_11.tif
259,Healthy,24,Data_for_model/images/Control2_15_hrs_PE_2.tif
260,Crenated,27,Data_for_model/images/Crenated_2.tif
261,Healthy,19,Data_for_model/images/Control2_15_hrs_PE_3.tif
262,Crenated,55,Data_for_model/images/Crenated_7.tif
263,Stressed,26,Data_for_model/images/Crenated_11.tif
264,Dead,3,Data_for_model/images/Dead_cells_10.tif
265,,9,Data_for_model/images/Dead_cells_5.tif
266,Dead,25,Data_for_model/images/Dead_cells_14.tif
267,Dead,3,Data_for_model/images/Dead_cells_2.tif
268,Crenated,46,Data_for_model/images/Crenated_11.tif
269,Dead,5,Data_for_model/images/Dead_cells_15.tif
270,Stressed,40,Data_for_model/images/Control1_15_hrs_PE_3.tif
271,Crenated,46,Data_for_model/images/Control2_15_hrs_PE_2.tif
272,Crenated,62,Data_for_model/images/Crenated_1.tif
273,Dead,20,Data_for_model/images/Dead_cells_13.tif
274,Dead,27,Data_for_model/images/Dead_cells_17.tif
275,Healthy,68,Data_for_model/images/Control2_15_hrs_PE_1.tif
276,Dead,17,Data_for_model/images/Dead_cells_11.tif
277,Dead,35,Data_for_model/images/Dead_cells_5.tif
278,Stressed,7,Data_for_model/images/Crenated_5.tif
279,Crenated,43,Data_for_model/images/Crenated_8.tif
280,,11,Data_for_model/images/Dead_cells_13.tif
281,,14,Data_for_model/images/Dead_cells_10.tif
282,,4,Data_for_model/images/Dead_cells_6.tif
283,,16,Data_for_model/images/Dead_cells_9.tif
284,Dead,14,Data_for_model/images/Dead_cells_4.tif
285,Dead,25,Data_for_model/images/Dead_cells_12.tif
286,Crenated,61,Data_for_model/images/Crenated_3.tif
287,,69,Data_for_model/images/Dead_cells_6.tif
288,Stressed,170,Data_for_model/images/Crenated_15.tif
289,Dead,14,Data_for_model/images/Dead_cells_17.tif
290,Dead,5,Data_for_model/images/Dead_cells_1.tif
291,Dead,12,Data_for_model/images/Dead_cells_14.tif
292,Healthy,37,Data_for_model/images/Crenated_15.tif
293,Healthy,9,Data_for_model/images/Control2_15_hrs_PE_2.tif
294,Stressed,18,Data_for_model/images/Crenated_3.tif
295,Stressed,49,Data_for_model/images/Crenated_1.tif
296,Crenated,63,Data_for_model/images/Crenated_11.tif
297,Healthy,4,Data_for_model/images/Crenated_13.tif
298,Crenated,37,Data_for_model/images/Crenated_5.tif
299,Stressed,11,Data_for_model/images/Crenated_5.tif
300,Stressed,19,Data_for_model/images/Crenated_2.tif
301,Stressed,2,Data_for_model/images/Crenated_1.tif
302,,38,Data_for_model/images/Dead_cells_17.tif
303,Healthy,8,Data_for_model/images/Control2_15_hrs_PE_2.tif
304,Stressed,65,Data_for_model/images/Crenated_15.tif
305,Dead,23,Data_for_model/images/Dead_cells_15.tif
306,Healthy,29,Data_for_model/images/Crenated_15.tif
307,Dead,16,Data_for_model/images/Dead_cells_14.tif
308,Crenated,51,Data_for_model/images/Crenated_11.tif
309,Dead,9,Data_for_model/images/Dead_cells_3.tif
310,Crenated,50,Data_for_model/images/Crenated_7.tif
311,Stressed,1,Data_for_model/images/Crenated_13.tif
312,Dead,49,Data_for_model/images/Control1_15_hrs_PE_2.tif
313,Healthy,28,Data_for_model/images/Crenated_3.tif
314,Stressed,11,Data_for_model/images/Crenated_11.tif
315,Crenated,49,Data_for_model/images/Crenated_14.tif
316,Dead,21,Data_for_model/images/Dead_cells_4.tif
317,Stressed,6,Data_for_model/images/Crenated_1.tif
318,Crenated,44,Data_for_model/images/Crenated_4.tif
319,Crenated,62,Data_for_model/images/Crenated_15.tif
320,Dead,12,Data_for_model/images/Dead_cells_1.tif
321,Healthy,5,Data_for_model/images/Control1_15_hrs_PE_3.tif
322,Healthy,13,Data_for_model/images/Crenated_13.tif
323,Dead,13,Data_for_model/images/Dead_cells_6.tif
324,Healthy,1,Data_for_model/images/Control1_15_hrs_PE_4.tif
325,Healthy,50,Data_for_model/images/Control1_15_hrs_PE_3.tif
326,Stressed,10,Data_for_model/images/Crenated_9.tif
327,Stressed,4,Data_for_model/images/Crenated_15.tif
328,Dead,8,Data_for_model/images/Dead_cells_11.tif
329,Dead,5,Data_for_model/images/Dead_cells_9.tif
330,Crenated,57,Data_for_model/images/Crenated_9.tif
331,,34,Data_for_model/images/Dead_cells_13.tif
332,Stressed,24,Data_for_model/images/Control2_15_hrs_PE_3.tif
333,Dead,39,Data_for_model/images/Dead_cells_6.tif
334,Crenated,66,Data_for_model/images/Crenated_3.tif
335,Dead,14,Data_for_model/images/Dead_cells_3.tif
336,Stressed,9,Data_for_model/images/Crenated_2.tif
337,Healthy,19,Data_for_model/images/Control1_15_hrs_PE_3.tif
338,Dead,3,Data_for_model/images/Dead_cells_17.tif
339,Stressed,2,Data_for_model/images/Crenated_12.tif
340,Crenated,60,Data_for_model/images/Crenated_6.tif
341,Healthy,4,Data_for_model/images/Crenated_3.tif
342,Healthy,26,Data_for_model/images/Control1_15_hrs_PE_3.tif
343,Stressed,21,Data_for_model/images/Crenated_6.tif
344,Healthy,21,Data_for_model/images/Control1_15_hrs_PE_4.tif
345,Crenated,58,Data_for_model/images/Control1_15_hrs_PE_3.tif
346,,145,Data_for_model/images/Crenated_1.tif
347,Healthy,18,Data_for_model/images/Crenated_6.tif
348,Stressed,11,Data_for_model/images/Crenated_1.tif
349,Stressed,49,Data_for_model/images/Crenated_3.tif
350,Dead,15,Data_for_model/images/Dead_cells_16.tif
351,Dead,51,Data_for_model/images/Control1_15_hrs_PE_2.tif
352,Stressed,33,Data_for_model/images/Crenated_13.tif
353,Stressed,3,Data_for_model/images/Crenated_3.tif
354,Crenated,58,Data_for_model/images/Crenated_12.tif
355,Crenated,34,Data_for_model/images/Crenated_12.tif
356,Healthy,6,Data_for_model/images/Crenated_7.tif
357,Healthy,16,Data_for_model/images/Control1_15_hrs_PE_2.tif
358,Stressed,8,Data_for_model/images/Crenated_10.tif
359,Dead,10,Data_for_model/images/Dead_cells_13.tif
360,Crenated,72,Data_for_model/images/Crenated_12.tif
361,Stressed,31,Data_for_model/images/Crenated_12.tif
362,Dead,9,Data_for_model/images/Dead_cells_12.tif
363,Crenated,83,Data_for_model/images/Crenated_15.tif
364,Crenated,70,Data_for_model/images/Crenated_13.tif
365,Stressed,23,Data_for_model/images/Crenated_11.tif
366,Healthy,5,Data_for_model/images/Crenated_10.tif
367,Stressed,6,Data_for_model/images/Crenated_14.tif
368,Healthy,8,Data_for_model/images/Crenated_5.tif
369,Healthy,8,Data_for_model/images/Crenated_12.tif
370,Healthy,43,Data_for_model/images/Control1_15_hrs_PE_3.tif
371,Healthy,15,Data_for_model/images/Crenated_3.tif
372,Healthy,32,Data_for_model/images/Control2_15_hrs_PE_2.tif
373,Stressed,29,Data_for_model/images/Crenated_12.tif
374,,7,Data_for_model/images/Dead_cells_7.tif
375,Healthy,27,Data_for_model/images/Crenated_1.tif
376,Healthy,36,Data_for_model/images/Control2_15_hrs_PE_3.tif
377,Dead,22,Data_for_model/images/Dead_cells_14.tif
378,Healthy,15,Data_for_model/images/Crenated_8.tif
379,Dead,21,Data_for_model/images/Dead_cells_12.tif
380,Crenated,75,Data_for_model/images/Crenated_6.tif
381,Dead,27,Data_for_model/images/Dead_cells_12.tif
382,,8,Data_for_model/images/Dead_cells_5.tif
383,Crenated,48,Data_for_model/images/Crenated_12.tif
384,Healthy,51,Data_for_model/images/Control1_15_hrs_PE_3.tif
385,Dead,6,Data_for_model/images/Dead_cells_16.tif
386,,27,Data_for_model/images/Dead_cells_14.tif
387,Healthy,47,Data_for_model/images/Control2_15_hrs_PE_3.tif
388,Stressed,12,Data_for_model/images/Crenated_4.tif
389,Healthy,8,Data_for_model/images/Control1_15_hrs_PE_2.tif
390,Crenated,50,Data_for_model/images/Crenated_14.tif
391,Healthy,21,Data_for_model/images/Control2_15_hrs_PE_1.tif
392,Dead,1,Data_for_model/images/Dead_cells_13.tif
393,Stressed,15,Data_for_model/images/Crenated_14.tif
394,Stressed,61,Data_for_model/images/Crenated_15.tif
395,Crenated,25,Data_for_model/images/Crenated_8.tif
396,,61,Data_for_model/images/Dead_cells_4.tif
397,Dead,7,Data_for_model/images/Dead_cells_15.tif
398,Dead,12,Data_for_model/images/Dead_cells_15.tif
399,Healthy,22,Data_for_model/images/Control2_15_hrs_PE_3.tif
400,Healthy,25,Data_for_model/images/Control2_15_hrs_PE_2.tif
401,Crenated,58,Data_for_model/images/Crenated_14.tif
402,Healthy,12,Data_for_model/images/Crenated_3.tif
403,Healthy,24,Data_for_model/images/Control1_15_hrs_PE_2.tif
404,Crenated,33,Data_for_model/images/Crenated_10.tif
405,Dead,20,Data_for_model/images/Dead_cells_5.tif
406,Stressed,1,Data_for_model/images/Crenated_3.tif
407,,8,Data_for_model/images/Dead_cells_6.tif
408,Stressed,30,Data_for_model/images/Crenated_9.tif
409,Crenated,12,Data_for_model/images/Crenated_14.tif
410,Healthy,4,Data_for_model/images/Control1_15_hrs_PE_3.tif
411,Crenated,73,Data_for_model/images/Crenated_6.tif
412,Dead,8,Data_for_model/images/Dead_cells_13.tif
413,Crenated,59,Data_for_model/images/Crenated_6.tif
414,Crenated,39,Data_for_model/images/Crenated_11.tif
415,Healthy,17,Data_for_model/images/Control2_15_hrs_PE_2.tif
416,,15,Data_for_model/images/Dead_cells_3.tif
417,Crenated,44,Data_for_model/images/Crenated_5.tif
418,Dead,24,Data_for_model/images/Dead_cells_12.tif
419,Dead,10,Data_for_model/images/Dead_cells_1.tif
420,Crenated,34,Data_for_model/images/Crenated_11.tif
421,Crenated,83,Data_for_model/images/Crenated_12.tif
422,Dead,7,Data_for_model/images/Dead_cells_10.tif
423,Dead,20,Data_for_model/images/Dead_cells_14.tif
424,,50,Data_for_model/images/Control1_15_hrs_PE_4.tif
425,,15,Data_for_model/images/Dead_cells_6.tif
426,,9,Data_for_model/images/Dead_cells_17.tif
427,Stressed,52,Data_for_model/images/Crenated_15.tif
428,Dead,24,Data_for_model/images/Dead_cells_3.tif
429,,49,Data_for_model/images/Control2_15_hrs_PE_1.tif
430,Crenated,43,Data_for_model/images/Crenated_6.tif
431,,22,Data_for_model/images/Crenated_11.tif
432,Dead,15,Data_for_model/images/Dead_cells_8.tif
433,,17,Data_for_model/images/Dead_cells_6.tif
434,Stressed,26,Data_for_model/images/Crenated_2.tif
435,Healthy,2,Data_for_model/images/Control1_15_hrs_PE_2.tif
436,Stressed,38,Data_for_model/images/Crenated_14.tif
437,,14,Data_for_model/images/Crenated_12.tif
438,,18,Data_for_model/images/Control2_15_hrs_PE_3.tif
439,Crenated,54,Data_for_model/images/Crenated_14.tif
440,Stressed,10,Data_for_model/images/Crenated_11.tif
441,Crenated,59,Data_for_model/images/Crenated_4.tif
442,Dead,9,Data_for_model/images/Dead_cells_7.tif
443,Dead,12,Data_for_model/images/Dead_cells_11.tif
444,,55,Data_for_model/images/Control2_15_hrs_PE_2.tif
445,,26,Data_for_model/images/Control1_15_hrs_PE_2.tif
446,Crenated,59,Data_for_model/images/Crenated_3.tif
447,Dead,13,Data_for_model/images/Dead_cells_9.tif
448,,53,Data_for_model/images/Dead_cells_11.tif
449,Crenated,45,Data_for_model/images/Crenated_9.tif
450,Dead,23,Data_for_model/images/Dead_cells_13.tif
451,Stressed,25,Data_for_model/images/Crenated_4.tif
452,,2,Data_for_model/images/Control2_15_hrs_PE_2.tif
453,Crenated,53,Data_for_model/images/Crenated_13.tif
454,Stressed,9,Data_for_model/images/Crenated_3.tif
455,Crenated,53,Data_for_model/images/Crenated_6.tif
456,Stressed,57,Data_for_model/images/Control2_15_hrs_PE_2.tif
457,Stressed,26,Data_for_model/images/Crenated_8.tif
458,Dead,7,Data_for_model/images/Dead_cells_9.tif
459,,32,Data_for_model/images/Control1_15_hrs_PE_4.tif
460,Stressed,27,Data_for_model/images/Crenated_8.tif
461,Dead,20,Data_for_model/images/Dead_cells_12.tif
462,,36,Data_for_model/images/Control2_15_hrs_PE_2.tif
463,Crenated,49,Data_for_model/images/Crenated_2.tif
464,,6,Data_for_model/images/Control1_15_hrs_PE_3.tif
465,Stressed,40,Data_for_model/images/Crenated_9.tif
466,Stressed,24,Data_for_model/images/Crenated_4.tif
467,Crenated,72,Data_for_model/images/Crenated_14.tif
468,Stressed,3,Data_for_model/images/Crenated_2.tif
469,,21,Data_for_model/images/Dead_cells_15.tif
470,,56,Data_for_model/images/Control1_15_hrs_PE_3.tif
471,Stressed,26,Data_for_model/images/Crenated_7.tif
472,Crenated,49,Data_for_model/images/Crenated_6.tif
